lr-AdamW,created_at,train/loss_simple_step,train/loss_vlb_step,train/loss_step,global_step,epoch,val/loss_simple,val/loss_vlb,val/loss,val/loss_simple_ema,val/loss_vlb_ema,val/loss_ema,train/loss_simple_epoch,train/loss_vlb_epoch,train/loss_epoch
,2023-05-03 02:03:36.328569,,,,,21.0,,,,,,,0.12984448671340942,0.003923714626580477,-182.4865264892578
0.02,2023-05-03 02:05:33.476599,,,,,,,,,,,,,,
,2023-05-03 02:05:34.012542,0.03671528398990631,0.00013359534204937518,-185.8273468017578,5549.0,22.0,,,,,,,,,
0.02,2023-05-03 02:06:00.279806,,,,,,,,,,,,,,
,2023-05-03 02:06:00.807106,0.16023868322372437,0.0007673355867154896,-186.61227416992188,5599.0,22.0,,,,,,,,,
0.02,2023-05-03 02:06:27.083458,,,,,,,,,,,,,,
,2023-05-03 02:06:27.615453,0.1531227082014084,0.000832276651635766,-187.51876831054688,5649.0,22.0,,,,,,,,,
0.02,2023-05-03 02:06:53.855944,,,,,,,,,,,,,,
,2023-05-03 02:06:54.390262,0.17132368683815002,0.0007573501206934452,-188.39100646972656,5699.0,22.0,,,,,,,,,
0.02,2023-05-03 02:07:20.790423,,,,,,,,,,,,,,
,2023-05-03 02:07:21.332943,0.4865763485431671,0.23895619809627533,-188.95738220214844,5749.0,22.0,,,,,,,,,
,2023-05-03 02:07:23.790145,,,,,22.0,0.16837386786937714,0.0008873490151017904,-189.29312133789062,0.09091237187385559,0.0003569730033632368,-189.37057495117188,,,
,2023-05-03 02:07:23.798465,,,,,22.0,,,,,,,0.12821634113788605,0.004231404047459364,-187.08494567871094
0.02,2023-05-03 02:07:51.015338,,,,,,,,,,,,,,
,2023-05-03 02:07:51.544393,0.14269553124904633,0.0006155126611702144,-190.17405700683594,5799.0,23.0,,,,,,,,,
0.02,2023-05-03 02:08:17.806893,,,,,,,,,,,,,,
,2023-05-03 02:08:18.334019,0.06595489382743835,0.0002210017410106957,-191.1149444580078,5849.0,23.0,,,,,,,,,
0.02,2023-05-03 02:08:44.639386,,,,,,,,,,,,,,
,2023-05-03 02:08:45.173532,0.1258401721715927,0.0005018040537834167,-191.91055297851562,5899.0,23.0,,,,,,,,,
0.02,2023-05-03 02:09:11.438257,,,,,,,,,,,,,,
,2023-05-03 02:09:11.973277,0.24682119488716125,0.0015147484373301268,-192.63658142089844,5949.0,23.0,,,,,,,,,
0.02,2023-05-03 02:09:38.284275,,,,,,,,,,,,,,
,2023-05-03 02:09:40.557046,0.08861299604177475,0.0002967850014101714,-193.6333770751953,5999.0,23.0,,,,,,,,,
,2023-05-03 02:09:42.531368,,,,,23.0,0.12625811994075775,0.00048605931806378067,-193.61239624023438,0.1275106817483902,0.0007875720039010048,-193.6111602783203,,,
,2023-05-03 02:09:42.547158,,,,,23.0,,,,,,,0.11198790371417999,0.0009923911420628428,-191.47247314453125
0.02,2023-05-03 02:11:39.206516,,,,,,,,,,,,,,
,2023-05-03 02:11:39.733257,0.05703774839639664,0.00019766029436141253,-194.4951629638672,6049.0,24.0,,,,,,,,,
0.02,2023-05-03 02:12:06.002392,,,,,,,,,,,,,,
,2023-05-03 02:12:06.535041,0.07425401359796524,0.0002692312409635633,-195.29994201660156,6099.0,24.0,,,,,,,,,
,2023-05-03 02:12:06.544969,,,,,24.0,,,,,,,0.1340133100748062,0.0024474028032273054,-194.43138122558594
