lr-AdamW,created_at,train/loss_simple_step,train/loss_vlb_step,train/loss_step,global_step,epoch,val/loss_simple,val/loss_vlb,val/loss,val/loss_simple_ema,val/loss_vlb_ema,val/loss_ema,train/loss_simple_epoch,train/loss_vlb_epoch,train/loss_epoch
,2023-05-03 00:22:35.747368,,,,,21.0,,,,,,,0.12985333800315857,0.003923763986676931,-91.17804718017578
0.02,2023-05-03 00:24:51.659906,,,,,,,,,,,,,,
,2023-05-03 00:24:52.278457,0.036714110523462296,0.0001335879205726087,-92.8950424194336,5549.0,22.0,,,,,,,,,
0.02,2023-05-03 00:25:22.743523,,,,,,,,,,,,,,
,2023-05-03 00:25:23.356597,0.16022993624210358,0.0007673065410926938,-93.22574615478516,5599.0,22.0,,,,,,,,,
0.02,2023-05-03 00:25:53.829720,,,,,,,,,,,,,,
,2023-05-03 00:25:54.451202,0.15313398838043213,0.000832337886095047,-93.68253326416016,5649.0,22.0,,,,,,,,,
0.02,2023-05-03 00:26:25.234709,,,,,,,,,,,,,,
,2023-05-03 00:26:25.853900,0.1712685525417328,0.0007571398164145648,-94.109619140625,5699.0,22.0,,,,,,,,,
0.02,2023-05-03 00:26:57.004789,,,,,,,,,,,,,,
,2023-05-03 00:26:57.656505,0.4865705370903015,0.2389569729566574,-94.23512268066406,5749.0,22.0,,,,,,,,,
,2023-05-03 00:27:00.838918,,,,,22.0,0.1683870255947113,0.0008874079212546349,-94.56206512451172,0.0909140482544899,0.0003569824621081352,-94.6395492553711,,,
,2023-05-03 00:27:00.852614,,,,,22.0,,,,,,,0.12822279334068298,0.004231450613588095,-93.47811889648438
0.02,2023-05-03 00:27:32.632873,,,,,,,,,,,,,,
,2023-05-03 00:27:33.247214,0.14270490407943726,0.0006155489245429635,-95.01538848876953,5799.0,23.0,,,,,,,,,
0.02,2023-05-03 00:28:04.424962,,,,,,,,,,,,,,
,2023-05-03 00:28:05.042946,0.06592728197574615,0.00022090783750172704,-95.52424621582031,5849.0,23.0,,,,,,,,,
0.02,2023-05-03 00:28:36.712635,,,,,,,,,,,,,,
,2023-05-03 00:28:37.342800,0.1258200705051422,0.0005017241928726435,-95.89210510253906,5899.0,23.0,,,,,,,,,
0.02,2023-05-03 00:29:08.813196,,,,,,,,,,,,,,
,2023-05-03 00:29:09.429822,0.24684005975723267,0.0015148649690672755,-96.19458770751953,5949.0,23.0,,,,,,,,,
0.02,2023-05-03 00:29:39.884281,,,,,,,,,,,,,,
,2023-05-03 00:29:42.331597,0.0886143147945404,0.0002967902983073145,-96.77210235595703,5999.0,23.0,,,,,,,,,
,2023-05-03 00:29:44.608688,,,,,23.0,0.12626676261425018,0.00048609188525006175,-96.74279022216797,0.12753018736839294,0.0007876415038481355,-96.74153137207031,,,
,2023-05-03 00:29:44.623559,,,,,23.0,,,,,,,0.11199665069580078,0.0009924366604536772,-95.67996978759766
0.02,2023-05-03 00:32:00.084724,,,,,,,,,,,,,,
,2023-05-03 00:32:00.708252,0.05707428231835365,0.00019778512069024146,-97.21875762939453,6049.0,24.0,,,,,,,,,
0.02,2023-05-03 00:32:31.172660,,,,,,,,,,,,,,
,2023-05-03 00:32:31.791594,0.0742001160979271,0.00026899142540059984,-97.61261749267578,6099.0,24.0,,,,,,,,,
,2023-05-03 00:32:31.803438,,,,,24.0,,,,,,,0.13401931524276733,0.0024474516976624727,-97.14839935302734
